,Review_Text,Rating,Persona,Age,Location,Body_Type,Review_Date,Item_Name
1214,"Love the align pants and I have had multiple lululemon leggings over the years! I have never had a problem with any of them, unfortunately, the 2 pairs that I have is a disappointment. I tried the pair of leggings in store and loved the design so much that I purchased 2 of these them. But after only a few washes, they started pilling at the inner thigh area.",2,RUNNER,18-24,"NEW YORK, NY",PETITE,"FEBRUARY 4, 2019","Align Pant 28"""
1215,"I have a story for y’all if you’re interested in the QUALITY of these pants. I was next to the sink in my bathroom when my cat decided he wanted to jump up with me. He’s a little clumsy. He jumped...and fell half way. When he fell back down he dug is claws THROUGH MY PANTS AND INTO MY THIGH. HANGING THERE.
When he declaws himself from me, I look down at my pants and NO DAMAGE WAS DONE. Can’t even see a hole where his claws dug in. Outstanding.
Cat tested: passed.
In all seriousness, THE best workout leggings I’ve ever owned. Worth the price.",5,SWEATY GENERALIST,18-24,"AUSTIN, TX",MUSCULAR,"FEBRUARY 4, 2019","Align Pant 28"""
1216,I love these pants so much I had to order three!,5,CYCLIST,18-24,CALIFORNIA,ATHLETIC,"FEBRUARY 4, 2019","Align Pant 28"""
1217,They make your butt look amazing and are the prefect length and never loose shape! In love,5,CYCLIST,35-44,"BAKERSFIELD, CA",MUSCULAR,"FEBRUARY 4, 2019","Align Pant 28"""
1218,"I've had these leggings for a little less than a year now and I'm unimpressed with how they've held up. They were super nice and comfortable when I first got them, but have worn horribly. The worst part is these are the only leggings I don't work out in and they look worse than ones that I work out in regularly. Now they're pilling everywhere and the inseam scratches my legs making them unbearable to wear. Super disappointed since I was really hoping these would be my perfect pair of black leggings.",1,,18-24,,LEAN,"FEBRUARY 4, 2019","Align Pant 28"""
1219,I LOVED these leggings when I first got them. They are super soft and comfortable. However I got them in mid to end of December and its the beginning on February now and they already have gathered a lot of mothballs on the inner thighs. This might not have been too bad (since they are just so soft) if the leggings didn't cost like $100 per pair... The quality of these pants do not live up to the price and I am very disappointed at how short they lasted.,2,,18-24,EDMONTON,,"FEBRUARY 4, 2019","Align Pant 28"""
1220,"These pants are my go-to. They feel like butter on your legs and come in so many great colors. No other pants compare. My only issues is they pill quite easily and I don't recommend wearing them for any ""vigorous"" sports. I use mine for yoga and everyday wear. Be careful with washing them as well.",4,YOGI,25-34,"VANCOUVER, BC",,"FEBRUARY 4, 2019","Align Pant 28"""
1221,recently (one month ago) bought a pair of align leggings in-store and they are already beginning to pile. not impressed with the quality seeing as the cost is so high.,2,,,OTTAWA,,"FEBRUARY 4, 2019","Align Pant 28"""
1222,"Love these pants but the pilling in the crotch area is worse than any other workout brand I have worn. I wash cold, dark colors only and hang to dry. 2 pair are virtually unwearable due to the pilling which makes me sad because they are soooo comfortable. Maybe a higher nylon content in that area? Longer fibers? Anywhoooooo- my other brand pants have gone through years of wear including my other lulus..please fix the pilling issue so I can continue to wear these pants....",2,SWEATY GENERALIST,35-44,LAKE TAHOE,CURVY,"FEBRUARY 4, 2019","Align Pant 28"""
1223,I tried these on in the store and loved how comfy they were but after a couple of washes (I washed them only with other Lululemon leggings and never put them in the dryer) they started pilling in between the thighs. Very sad that they turned out this way because I love my other Lulu leggings!,2,CYCLIST,18-24,,CURVY,"FEBRUARY 4, 2019","Align Pant 28"""
1224,"loved the color and fit of these legginings. the material was incredibly comfy, and they’re very true to size. fitted a lot better than my wunder unders (which i have in the same size)",5,,,,,"FEBRUARY 4, 2019","Align Pant 28"""
1225,I got a new pair of aligns since my old ones were very pilled from 2+ years of wear. My new pair has pilled after three wears and look nearly identical to my old pair already. I love these pants and the way they feel but I wish the quality could be improved.,3,SWEATY GENERALIST,,"ANCHORAGE, AK",ATHLETIC,"FEBRUARY 3, 2019","Align Pant 28"""
1226,"this was my first legging purchase from lulu and I had heard that these were really comfortable so I decided to give them a try. I didn't read the reviews before I bought them, though, which proved to be a mistake. I decided I would still give them a try, so I didn't return them. like everyone says, they are really, really comfortable, but they pill so fast. I wore them maybe three times, just walking around, and they started pilling right after that. it's a shame that they pill so much as they do because they're really comfortable and would buy them again if not for that.",3,DANCER,UNDER 18,,SOLID,"FEBRUARY 3, 2019","Align Pant 28"""
1227,"I have 8 pairs of these now. Seems excessive but they are honestly the best most comfy, most soft, most flattering yoga pants ever. Do not stretch out. Feel like you have nothing on. These have actually ruined all other yoga pants for me, including others from lulu. I have a few pairs that are 3+ years old and still in pretty good shape after wearing them a ton. They can survive the dryer. They start to pill a little bit over time but still really not noticeable. Would definitely recommend.",5,YOGI,,,,"FEBRUARY 3, 2019","Align Pant 28"""
1228,"My first purchase, I absolutely fell in love with these products. I have the aligns and are by far the best leggings I've ever purchased. I've recently purchased a few more pairs, same size and style, just different color. I am very disappointed in the way they fit. The aligns don't feel the same as the ones I bought a month prior and the fit seems different. In addition, one pair I just received has a slight pull in the seem. When I purchased them in the store, they didn't have my size in what I wanted so they were going to order it for me which was great. Although, I did request for the sales rep to order them from online which they said they would. In the end the sales rep just called another store to ship them to me. For the price I am paying for, I expect no imperfections. I am very disappointed, with this purchase because I was looking forward to start building a lulu legging collection.",1,,,,,"FEBRUARY 3, 2019","Align Pant 28"""
1229,my mom and I both bought the align pants in black about a year ago and they really disappointed me because of all the pilling they have so much pilling on them and for the price they are most definitely not worth it... would not recommend to anyone,1,SWEATY GENERALIST,18-24,FT MYERS FL,ATHLETIC,"FEBRUARY 3, 2019","Align Pant 28"""
1230,"I got these for as a present for Christmas, and was really excited to wear them. They were great for about 3 weeks until, I was at home and looked down at my knee and there is a hole. I'm very disapointed, because I was looking forward to my first pair of leggings from lululemon.",1,DANCER,UNDER 18,"AUSTIN, TX",ATHLETIC,"FEBRUARY 3, 2019","Align Pant 28"""
1231,These are my favorite workout pants! I love how they feel and look. I have always hand washed and always hung dry but the back seam has started ripping out of my pants. I have not owned these for more than a few months and am very disappointed with this pair considering how much they cost.,2,SWEATY GENERALIST,25-34,"DALLAS, TX",ATHLETIC,"FEBRUARY 3, 2019","Align Pant 28"""
1232,Great for working out or hanging out! High rise feels great over potential trouble zones!,5,,,,,"FEBRUARY 3, 2019","Align Pant 28"""
1233,I've worn these maybe 4 times and they have started pilling.I love these pants so much it's just that they started to pill.They are sooo soft and buttery.,2,RUNNER,UNDER 18,"BOSTON, MA",ATHLETIC,"FEBRUARY 2, 2019","Align Pant 28"""
1234,"I don't want to take them off. When they first arrived, I wore them for weekend errands and lounging. Monday came around and I put them back on and put a dress over them to get away with it (wearing leggings) at work. I'm not sure about the description of a ""naked feel,"" I might go so far as to call the buttery softness better than naked.",5,RUNNER,25-34,"BROOKLYN, NY",CURVY,"FEBRUARY 2, 2019","Align Pant 28"""
1235,I love the way the Align pants fit and feel. Sooo soft! But they pick or peel pretty easily. I just crawled on the ground (carpet) once with my kiddo and the knees of the pants got ruined. Not sure how long these will last :(,3,,,,,"FEBRUARY 2, 2019","Align Pant 28"""
